3.234441,50000
7.232196,75000
13.009328,100000
20.102817,125000
28.923424,150000
39.180412,175000
51.100793,200000
64.633455,225000
79.778272,250000
96.596573,275000
115.063580,300000
134.792798,325000
156.106113,350000
179.273864,375000
204.490723,400000
230.801039,425000
258.848208,450000
288.098045,475000
321.113417,500000
