1.814047,50000
4.016122,75000
7.167220,100000
11.387805,125000
16.128263,150000
21.940894,175000
28.699924,200000
36.781833,225000
45.165272,250000
54.467830,275000
64.673944,300000
75.843431,325000
87.327565,350000
100.574755,375000
114.199719,400000
128.977602,425000
144.492235,450000
161.157765,475000
178.546436,500000
